nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,IPA,MotVedette,hwd,pronSampa,ipa,sizePron
6,indĭſtĭnguĭſhable,,nbSyll>1 et pas d'accent tonic,,a.,35.0,117,,indistinguishable,indistinguishable,i n d i s t I N g w i S @ b @ l,indistɪŋgwiʃəbəl,17
2,indīʹte,,,,v.,36.0,117,,indite,indite,i n d aI t,ind?t,7
5,indĭvĭʹdūal,L.,,,a.,37.0,117,,individual,individual,I n d @ v I dZ @ w @ l,ɪndəvɪ?əwəl,11
7,indĭvĭsĭbĭʹlĭty,L.,,,n.,38.0,117,,indivisibility,indivisibility,I n d i v I z @ b I l @ 4 i:,ɪndivɪzəbɪləɾiː,15
5,indĭvĭʹsĭble,L.,,,a.,39.0,117,,indivisible,indivisible,I n d i v I s i b @ l,ɪndivɪsibəl,12
3,iʹndŏlent,L.,,,a.,42.0,117,,indolent,indolent,I n d @ l @ n t,ɪndələnt,9
5,indūʹbĭtable,L.,,,a.,47.0,117,,indubitable,indubitable,i n d u b I 4 @ b @ l,indubɪɾəbəl,12
2,indūʹce,,,,v.,48.0,117,,induce,induce,i n d u s,indus,7
3,indūʹc_e_ment,,,,n.,49.0,117,,inducement,inducement,i n d u s m @ n t,indusmənt,13
3,indŭʹcted,,,,a.,50.0,117,,inducted,inducted,i n d V k t @ d,indʌktəd,9
4,indŭʹctíon,L.,,,n.,51.0,117,,induction,induction,i n d V k S @ n,indʌkʃən,10
2,indŭʹlge,L.,,,v.,53.0,117,,indulge,indulge,i n d V l dZ,indʌl?,8
3,indŭʹlgĕnce,L.,,,n.,54.0,117,,indulgence,indulgence,i n d V l dZ @ n s,indʌl?əns,11
4,indŭʹſtrĭ_o_us,L.,,,a.,60.0,117,,industrious,industrious,i n d V s t r\ i: @ s,indʌstɹiːəs,14
3,iʹndŭſtry,L.,,,n.,61.0,117,,industry,industry,I n d @ s t r\ i:,ɪndəstɹiː,9
4,inĕʹffable,L.,,,a.,63.0,117,,ineffable,ineffable,i n E f @ b @ l,inɛfəbəl,10
4,inĕffĕʹctive,,,,a.,64.0,117,,ineffective,ineffective,i n i f E k t i v,inifɛktiv,12
2,inĕʹpt,L.,,,a.,66.0,117,,inept,inept,i n E p t,inɛpt,6
4,inĕʹptĭtūde,L.,,,n.,67.0,117,,ineptitude,ineptitude,i n E p t i t u d,inɛptitud,11
5,inĕquăʹlĭty,L.,,,n.,68.0,117,,inequality,inequality,I n i k w A l @ 4 i:,ɪnikwɑləɾiː,11
2,ineʹrt,,,,a.,70.0,117,,inert,inert,i n 3:r t,inɜ:rt,6
5,inĕʹvĭtable,,,,a.,72.0,117,,inevitable,inevitable,i n E v @ 4 @ b @ l,inɛvəɾəbəl,11
5,inĕxcūʹſable,,,,a.,73.0,117,,inexcusable,inexcusable,i n i k s k j u z @ b @ l,inikskjuzəbəl,12
5,inĕxhauʹſtĭble,L.,,,a.,2.0,118,,inexhaustible,inexhaustible,i n i g z O: s t @ b @ l,inigzOːstəbəl,14
5,inĕʹxŏrable,L.,,,a.,3.0,118,,inexorable,inexorable,I n E k s 3:r @ b @ l,ɪnɛksɜ:rəbəl,11
5,inĕxpĕʹrĭence,L.,,,n.,5.0,118,,inexperience,inexperience,I n i k s p I r\ i: @ n s,ɪnikspɪɹiːəns,13
6,infallĭbĭʹlĭty,L.,,,a.,14.0,118,,infallibility,infallibility,i n f { l i b I l i 4 i:,infælibɪliɾiː,14
4,infăʹllĭble,L.,,,a.,15.0,118,,infallible,infallible,i n f { l @ b @ l,infæləbəl,11
3,iʹnfăm_o_us,L.,,,a.,16.0,118,,infamous,infamous,I n f @ m @ s,ɪnfəməs,11
3,iʹnfămy,L.,,,n.,17.0,118,,infamy,infamy,I n f @ m i:,ɪnfəmiː,7
3,iʹnfăncy,L.,,,n.,18.0,118,,infancy,infancy,I n f @ n s i:,ɪnfənsiː,8
2,iʹnfănt,L.,,,n.,19.0,118,,infant,infant,I n f @ n t,ɪnfənt,7
3,infăʹntè,,,,n.,21.0,118,,infante,infante,i n f A n t eI,infɑnt?,8
3,iʹnfăntry,F.,,,n.,22.0,118,,infantry,infantry,I n f @ n t r\ i:,ɪnfəntɹiː,9
4,infăʹtūāte,L.,,,v.,23.0,118,,infatuate,infatuate,i n f { tS u eI t,infæ?u?t,10
6,infătūāʹtion,L.,,,n.,24.0,118,,infatuation,infatuation,i n f { tS u eI S @ n,infæ?u?ʃən,12
2,infĕʹct,L.,,,v.,25.0,118,,infect,infect,i n f E k t,infɛkt,7
4,infĕʹction,,,,n.,26.0,118,,infection,infection,i n f E k S @ n,infɛkʃən,10
4,infĕʹctious,,,,a.,27.0,118,,infectious,infectious,i n f E k S @ s,infɛkʃəs,11
2,infĕʹr,,,,v.,32.0,118,,infer,infer,i n f 3:r,infɜ:r,6
3,iʹnfĕrĕnce,L.,,,n.,33.0,118,,inference,inference,I n f 3:r @ n s,ɪnfɜ:rəns,10
4,infēʹrĭor,L.,,,n.,34.0,118,,inferior,inferior,i n f I r\ i: 3:r,infɪɹiːɜ:r,9
6,infērĭŏʹrĭty,,,,n.,35.0,118,,inferiority,inferiority,I n f i r\ i: O: r\ i 4 i:,ɪnfiɹiːOːɹiɾiː,12
3,infĕʹrnal,L.,,,a.,37.0,118,,infernal,infernal,i n f 3:r n @ l,infɜ:rnəl,9
3,infĕʹrtĭle,L.,,,a.,38.0,118,,infertile,infertile,i n f 3:r 4 @ l,infɜ:rɾəl,10
2,infĕʹſt,,,,v.,39.0,118,,infest,infest,i n f E s t,infɛst,7
3,iʹnfĭdel,L.,,,n.,40.0,118,,infidel,infidel,I n f i d E l,ɪnfidɛl,8
5,infĭdĕʹlĭty,L.,,,n.,41.0,118,,infidelity,infidelity,I n f i d E l i 4 i:,ɪnfidɛliɾiː,11
3,iʹnfĭnĭte,L.,,,a.,42.0,118,,infinite,infinite,I n f @ n @ t,ɪnfənət,9
4,infĭʹnĭtive,,,,n.,44.0,118,,infinitive,infinitive,i n f I n i 4 i v,infɪniɾiv,11
2,infĭrm,F.,nbSyll>1 et pas d'accent tonic,,a.,45.0,118,,infirm,infirm,i n f 3:r m,infɜ:rm,6
4,infĭʹrmăry,F.,,,n.,46.0,118,,infirmary,infirmary,i n f 3:r m 3:r i:,infɜ:rmɜ:riː,10
4,infĭrmĭty,F.,nbSyll>1 et pas d'accent tonic,,n.,47.0,118,,infirmity,infirmity,i n f 3:r m i 4 i:,infɜ:rmiɾiː,9
2,inflāʹme,,,,v.,49.0,118,,inflame,inflame,i n f l eI m,infl?m,8
5,inflămmāʹtion,F.,,,n.,50.0,118,,inflammation,inflammation,I n f l @ m eI S @ n,ɪnfləm?ʃən,13
4,inflăʹmmable,,,,a.,51.0,118,,inflammable,inflammable,i n f l { m @ b @ l,inflæməbəl,12
4,inflāʹtion,,,,n.,53.0,118,,inflation,inflation,i n f l eI S @ n,infl?ʃən,10
4,inflĕʹction,L.,,,n.,54.0,118,,inflection,inflection,i n f l E k S @ n,inflɛkʃən,11
6,inflĕxĭbĭʹlĭty,,,,n.,55.0,118,,inflexibility,inflexibility,i n f l E k s i b I l i 4 i:,inflɛksibɪliɾiː,14
4,inflĕʹxĭble,L.,,,a.,56.0,118,,inflexible,inflexible,i n f l E k s @ b @ l,inflɛksəbəl,11
2,inflĭʹct,L.,,,v.,57.0,118,,inflict,inflict,i n f l I k t,inflɪkt,8
4,inflĭʹction,L.,,,n.,58.0,118,,infliction,infliction,i n f l I k S @ n,inflɪkʃən,11
3,iʹnflūĕnce,,,,v.,59.0,118,,influence,influence,I n f l u @ n s,ɪnfluəns,10
2,iʹnflŭx,L.,,,n.,60.0,118,,influx,influx,I n f l V k s,ɪnflʌks,7
2,infŏʹrm,L.,,,v.,63.0,118,,inform,inform,i n f O: r\ m,infOːɹm,7
5,infŏrmāʹtion,L.,,,n.,64.0,118,,information,information,I n f 3:r m eI S @ n,ɪnfɜ:rm?ʃən,12
3,infŏʹrmer,,,,n.,65.0,118,,informer,informer,i n f O: r\ m 3:r,infOːɹmɜ:r,9
4,infraʹction,L.,,,n.,67.0,118,,infraction,infraction,i n f r\ { k S @ n,infɹækʃən,11
2,infrĭʹnge,L.,,,v.,70.0,118,,infringe,infringe,i n f r\ I n dZ,infɹɪn?,9
3,infrĭʹng_e_ment,,,,n.,71.0,118,,infringement,infringement,i n f r\ I n dZ m @ n t,infɹɪn?mənt,15
2,infūʹſe,L.,,,v.,72.0,118,,infuse,infuse,i n f j u z,infjuz,7
4,infūʹſion,,,,n.,2.0,119,,infusion,infusion,i n f j u Z @ n,infjuʒən,9
4,ingĕʹnĭ_o_us,,,,a.,6.0,119,,ingenious,ingenious,i n dZ i: n j @ s,in?iːnjəs,12
5,ingĕnūʹĭty,L.,,,n.,7.0,119,,ingenuity,ingenuity,i n dZ @ n u @ 4 i:,in?ənuəɾiː,10
4,ingĕʹnū_o_us,L.,,,a.,8.0,119,,ingenuous,ingenuous,i n dZ E n j u @ s,in?ɛnjuəs,12
4,inglōʹrĭ_o_us,L.,,,a.,9.0,119,,inglorious,inglorious,i n g l O: r\ i: @ s,inglOːɹiːəs,13
2,iʹngot,,,,n.,10.0,119,,ingot,ingot,I N g @ t,ɪŋgət,6
4,ingrāʹtiate,L.,,,v.,14.0,119,,ingratiate,ingratiate,i N g r\ eI S i: eI t,iŋgɹ?ʃiː?t,11
4,ingrĕʹdĭent,L.,,,n.,16.0,119,,ingredient,ingredient,i n g r\ i: 4 i: @ n t,ingɹiːɾiːənt,11
3,inhăʹbit,L.,,,v.,21.0,119,,inhabit,inhabit,i n h { b @ t,inhæbət,8
4,inhăʹbĭtant,L.,,,n.,23.0,119,,inhabitant,inhabitant,i n h { b @ t @ n t,inhæbətənt,11
3,inhēʹrent,F.,,,a.,25.0,119,,inherent,inherent,i n h I r\ @ n t,inhɪɹənt,9
3,inhĕʹrit,,,,v.,26.0,119,,inherit,inherit,i n h E r\ @ t,inhɛɹət,8
4,inhĕʹrĭtănce,,,,n.,27.0,119,,inheritance,inheritance,i n h E r\ @ t @ n s,inhɛɹətəns,12
4,inhĕʹrĭtor,,,,n.,28.0,119,,inheritor,inheritor,i n h E r\ @ 4 3:r,inhɛɹəɾɜ:r,10
3,inhĭʹbĭt,L.,,,v.,31.0,119,,inhibit,inhibit,i n h I b @ t,inhɪbət,8
5,inhĭbĭʹtion,,,,n.,32.0,119,,inhibition,inhibition,I n h @ b I S @ n,ɪnhəbɪʃən,11
5,inhŏʹſpĭtable,L.,,,a.,33.0,119,,inhospitable,inhospitable,i n h A s p @ 4 @ b @ l,inhɑspəɾəbəl,13
3,inhūʹman,,,,a.,34.0,119,,inhuman,inhuman,i n h j u m @ n,inhjumən,8
2,injĕʹct,L.,,,v.,36.0,119,,inject,inject,i n dZ E k t,in?ɛkt,7
4,injĕʹction,,,,n.,37.0,119,,injection,injection,i n dZ E k S @ n,in?ɛkʃən,10
5,inĭʹmĭtable,L.,,,a.,38.0,119,,inimitable,inimitable,i n I m i 4 @ b @ l,inɪmiɾəbəl,11
4,inĭʹquĭt_o_us,,,,a.,41.0,119,,iniquitous,iniquitous,i n I k w @ t @ s,inɪkwətəs,13
4,inĭʹtial,L.,,,a.,43.0,119,,initial,initial,i n I S @ l,inɪʃəl,8
4,inĭʹtiāte,L.,,,v.,44.0,119,,initiate,initiate,i n I S i: eI t,inɪʃiː?t,9
6,inĭtiāʹtion,L.,,,n.,45.0,119,,initiation,initiation,i n I S i: eI S @ n,inɪʃiː?ʃən,11
5,injūdĭʹcĭ_o_us,F.,,,a.,46.0,119,,injudicious,injudicious,i n dZ V d I S @ s,in?ʌdɪʃəs,14
4,injŭʹnction,F.,,,n.,47.0,119,,injunction,injunction,i n dZ V N k S @ n,in?ʌŋkʃən,11
2,injŭre,L.,nbSyll>1 et pas d'accent tonic,,v.,48.0,119,,injure,injure,I n dZ 3:r,ɪn?ɜ:r,6
4,injūʹrĭ_o_us,L.,,,a.,49.0,119,,injurious,injurious,i n dZ U r\ i: @ s,in?ʊɹiːəs,12
3,iʹnjŭry,L.,,,n.,50.0,119,,injury,injury,I n dZ 3:r i:,ɪn?ɜ:riː,7
3,injŭʹſtice,,,,n.,51.0,119,,injustice,injustice,i n dZ V s t i s,in?ʌstis,10
1,ĭnk,,,,n.,52.0,119,,ink,ink,I N k,ɪŋk,3
2,ĭʹnky,,,,a.,55.0,119,,inky,inky,I N k i:,ɪŋkiː,5
2,iʹnlănd,,,,a.,56.0,119,,inland,inland,I n l { n d,ɪnlænd,7
2,inlaʹy,,,,v.,58.0,119,,inlay,inlay,I n l eI,ɪnl?,6
2,iʹnlet,,,,n.,59.0,119,,inlet,inlet,I n l E t,ɪnlɛt,6
2,iʹnmāte,,,,n.,63.0,119,,inmate,inmate,I n m eI t,ɪnm?t,7
2,iʹnmoſt,,,,a.,64.0,119,,inmost,inmost,I n m @U s t,ɪnmoʊst,7
1,inn,,,,n.,65.0,119,,inn,inn,I n,ɪn,3
2,innāʹte,,,,a.,66.0,119,,innate,innate,i n eI t,in?t,7
3,iʹnnŏcĕnce,L.,,,n.,67.0,119,,innocence,innocence,I n @ s @ n s,ɪnəsəns,10
3,iʹnnŏcĕnt,L.,,,a.,68.0,119,,innocent,innocent,I n @ s @ n t,ɪnəsənt,9
3,iʹnnŏvāte,L.,,,v.,69.0,119,,innovate,innovate,I n @ v eI t,ɪnəv?t,9
5,innŏvāʹtion,L.,,,n.,70.0,119,,innovation,innovation,I n @ v eI S @ n,ɪnəv?ʃən,11
4,innŏvāʹtor,,,,n.,71.0,119,,innovator,innovator,I n @ v eI 4 3:r,ɪnəv?ɾɜ:r,10
4,innūĕʹndo,,,,n.,72.0,119,,innuendo,innuendo,i n j u E n d @U,injuɛndoʊ,9
5,innūmĕrable,,nbSyll>1 et pas d'accent tonic,,a.,73.0,119,,innumerable,innumerable,i n u m 3:r @ b @ l,inumɜ:rəbəl,11
6,inŏcūlāʹtion,,,,n.,3.0,120,,inoculation,inoculation,i n A k j @ l eI S @ n,inɑkjəl?ʃən,12
4,inŏffĕʹnſive,F.,,,a.,4.0,120,,inoffensive,inoffensive,i n @ f E n s i v,inəfɛnsiv,12
4,inŏʹrdĭnāte,L.,,,a.,5.0,120,,inordinate,inordinate,i n O: r\ d @ n i t,inOːɹdənit,11
2,iʹnqueſt,,,,n.,7.0,120,,inquest,inquest,I n k w E s t,ɪnkwɛst,8
2,inquīre,L.,nbSyll>1 et pas d'accent tonic,,v.,9.0,120,,inquire,inquire,i n k w aI r\,inkw?ɹ,7
3,inquīʹry,L.,,,n.,10.0,120,,inquiry,inquiry,i n k w aI r\ i:,inkw?ɹiː,8
5,inquĭsĭʹtion,,,,n.,11.0,120,,inquisition,inquisition,I n k w @ z I S @ n,ɪnkwəzɪʃən,12
4,inquĭʹsĭʹtive,,,,a.,12.0,120,,inquisitive,inquisitive,i n k w I z i 4 i v,inkwɪziɾiv,13
2,iʹnroad,,,,n.,16.0,120,,inroad,inroad,I n r\ @U d,ɪnɹoʊd,7
2,insāʹne,L.,,,n.,19.0,120,,insane,insane,i n s eI n,ins?n,7
5,insăʹtiable,,,,a.,20.0,120,,insatiable,insatiable,i n s eI S @ b @ l,ins?ʃəbəl,11
4,inſcrĭʹption,,,,n.,23.0,120,,inscription,inscription,i n s k r\ I p S @ n,inskɹɪpʃən,12
4,inſcrūʹtable,L.,,,a.,24.0,120,,inscrutable,inscrutable,i n s k r\ u 4 @ b @ l,inskɹuɾəbəl,12
2,iʹnsĕct,L.,,,a.,25.0,120,,insect,insect,I n s E k t,ɪnsɛkt,7
3,inſĕcūʹre,L.,,,a.,26.0,120,,insecure,insecure,I n s @ k j 3:r,ɪnsəkjɜ:r,9
4,inſĕʹnsĭble,L.,,,a.,28.0,120,,insensible,insensible,i n s E n s @ b @ l,insɛnsəbəl,11
5,insĕʹpărable,L.,,,a.,29.0,120,,inseparable,inseparable,i n s E p 3:r @ b @ l,insɛpɜ:rəbəl,12
2,insĕʹrt,L.,,,v.,30.0,120,,insert,insert,i n s 3:r t,insɜ:rt,7
4,insĕʹrtion,,,,n.,31.0,120,,insertion,insertion,i n s 3:r S @ n,insɜ:rʃən,10
4,insĭʹdĭ_o_us,L.,,,a.,32.0,120,,insidious,insidious,i n s I 4 i: @ s,insɪɾiːəs,12
2,iʹnsīght,L.,,,n.,33.0,120,,insight,insight,I n s aI t,ɪns?t,8
5,insĭgnĭfĭcant,L.,nbSyll>1 et pas d'accent tonic,,a.,34.0,120,,insignificant,insignificant,I n s i g n j I f i k @ n t,ɪnsignjɪfikənt,13
4,insĭʹnūāte,L.,,,v.,35.0,120,,insinuate,insinuate,i n s I n j u eI t,insɪnju?t,10
6,insĭnūāʹtion,L.,,,n.,36.0,120,,insinuation,insinuation,i n s I n j u eI S @ n,insɪnju?ʃən,12
2,insĭʹſt,,,,v.,38.0,120,,insist,insist,i n s I s t,insɪst,7
3,iʹnsŏlent,,,,a.,42.0,120,,insolent,insolent,I n s @ l @ n t,ɪnsələnt,9
4,insŏʹlvĕncy,F.,,,n.,43.0,120,,insolvency,insolvency,i n s A l v @ n s i:,insɑlvənsiː,11
3,insŏʹlvĕnt,,,,a.,44.0,120,,insolvent,insolvent,i n s A l v @ n t,insɑlvənt,10
2,inſpĕʹct,L.,,,v.,45.0,120,,inspect,inspect,i n s p E k t,inspɛkt,8
4,inſpĕʹction,L.,,,n.,46.0,120,,inspection,inspection,i n s p E k S @ n,inspɛkʃən,11
3,inſpĕʹct_o_r,L.,,,n.,47.0,120,,inspector,inspector,i n s p E k t 3:r,inspɛktɜ:r,12
5,inſpĭrăʹtion,L.,,,n.,48.0,120,,inspiration,inspiration,I n s p 3:r eI S @ n,ɪnspɜ:r?ʃən,12
2,inſpīʹre,L.,,,v.,49.0,120,,inspire,inspire,i n s p aI r\,insp?ɹ,8
5,inſtăbĭʹlĭty,L.,,,n.,52.0,120,,instability,instability,I n s t @ b I l i 4 i:,ɪnstəbɪliɾiː,12
2,iʹnſtănce,L.,,,n.,55.0,120,,instance,instance,I n s t @ n s,ɪnstəns,9
2,iʹnſtănt,,,,a.,56.0,120,,instant,instant,I n s t @ n t,ɪnstənt,8
5,inſtăntāʹnĕ_o_us,L.,,,a.,57.0,120,,instantaneous,instantaneous,I n s t @ n t { n i: @ s,ɪnstəntæniːəs,16
2,iʹnſtĕp,,,,n.,59.0,120,,instep,instep,I n s t E p,ɪnstɛp,7
3,iʹnſtĭgāte,L.,,,v.,60.0,120,,instigate,instigate,I n s t @ g eI t,ɪnstəg?t,10
5,inſtĭgāʹtion,,,,n.,61.0,120,,instigation,instigation,I n s t i g eI S @ n,ɪnstig?ʃən,12
2,iʹnſtĭnct,L.,,,n.,63.0,120,,instinct,instinct,I n s t i N k t,ɪnstiŋkt,9
3,iʹnſtĭtūte,L.,,,v.,64.0,120,,institute,institute,I n s t @ t u t,ɪnstətut,10
3,inſtĭtūʹtes,L.,,,n.,65.0,120,,institutes,institutes,I n s t @ t u t s,ɪnstətuts,11
5,inſtĭtūʹtion,,,,n.,66.0,120,,institution,institution,I n s t i t u S @ n,ɪnstituʃən,12
5,inſtĭtūʹtions,,,,n.,67.0,120,,institutions,institutions,I n s t i t u S @ n z,ɪnstituʃənz,13
2,inſtrŭʹct,L.,,,v.,68.0,120,,instruct,instruct,i n s t r\ V k t,instɹʌkt,9
4,inſtrŭʹction,,,,n.,69.0,120,,instruction,instruction,i n s t r\ V k S @ n,instɹʌkʃən,12
3,inſtrŭʹctive,,,,a.,70.0,120,,instructive,instructive,i n s t r\ V k t i v,instɹʌktiv,12
3,inſtrūment,L.,nbSyll>1 et pas d'accent tonic,,n.,71.0,120,,instrument,instrument,I n s t r\ @ m @ n t,ɪnstɹəmənt,10
4,inſtrūmĕʹntal,L.,,,n.,72.0,120,,instrumental,instrumental,I n s t r\ @ m E n t @ l,ɪnstɹəmɛntəl,13
5,insŭffĭʹcĭĕnt,L.,,,a.,3.0,121,,insufficient,insufficient,i n s @ f I S @ n t,insəfɪʃənt,13
3,iʹnsŭlar,L.,,,a.,4.0,121,,insular,insular,I n s @ l 3:r,ɪnsəlɜ:r,8
2,insŭʹlt,L.,,,a.,5.0,121,,insult,insult,i n s V l t,insʌlt,7
5,insŭppŏʹrtable,F.,,,a.,7.0,121,,insupportable,insupportable,i n s @ p O: r\ 4 @ b @ l,insəpOːɹɾəbəl,14
3,insūʹrănce,F.,,,n.,8.0,121,,insurance,insurance,i n S U r\ @ n s,inʃʊɹəns,10
2,insuʹre,F.,,,v.,9.0,121,,insure,insure,i n S U r\,inʃʊɹ,7
3,insuʹrer,,,,n.,10.0,121,,insurer,insurer,i n S U r\ 3:r,inʃʊɹɜ:r,8
5,insŭrrĕcʹtion,,,,n.,12.0,121,,insurrection,insurrection,I n s 3:r E k S @ n,ɪnsɜ:rɛkʃən,13
3,iʹntĕger,,,,n.,16.0,121,,integer,integer,I n t @ dZ 3:r,ɪntə?ɜ:r,8
3,iʹntĕgral,,,,a.,17.0,121,,integral,integral,I n t @ g r\ @ l,ɪntəgɹəl,9
4,intĕʹgrĭty,,,,n.,18.0,121,,integrity,integrity,i n t E g r\ @ 4 i:,intɛgɹəɾiː,10
4,intĕʹgūment,,,,n.,19.0,121,,integument,integument,i n t E g j @ m @ n t,intɛgjəmənt,11
3,iʹntĕllect,,,,n.,20.0,121,,intellect,intellect,I n t @ l E k t,ɪntəlɛkt,10
5,intĕllĕʹctūal,,,,a.,21.0,121,,intellectual,intellectual,I n t @ l E k tS u @ l,ɪntəlɛk?uəl,13
4,intĕʹllĭgĕnce,L.,,,n.,22.0,121,,intelligence,intelligence,i n t E l @ dZ @ n s,intɛlə?əns,13
4,intĕʹllĭgent,L.,,,a.,25.0,121,,intelligent,intelligent,i n t E l @ dZ @ n t,intɛlə?ənt,12
5,intĕʹllĭgĭble,L.,,,a.,26.0,121,,intelligible,intelligible,i n t E l @ dZ @ b @ l,intɛlə?əbəl,13
4,intĕʹmpĕrāte,,,,a.,28.0,121,,intemperate,intemperate,i n t E m p 3:r @ t,intɛmpɜ:rət,12
2,intĕʹnd,L.,,,v.,30.0,121,,intend,intend,i n t E n d,intɛnd,7
2,intĕʹnſe,L.,,,a.,34.0,121,,intense,intense,i n t E n s,intɛns,8
2,intĕʹnt,L.,,,n.,35.0,121,,intent,intent,i n t E n t,intɛnt,7
5,intĕʹntional,,,,a.,36.0,121,,intentional,intentional,i n t E n S @ n @ l,intɛnʃənəl,12
3,intĕrcēʹde,,,,v.,38.0,121,,intercede,intercede,I n t 3:r s i: d,ɪntɜ:rsiːd,10
3,intĕrcĕʹpt,L.,,,v.,39.0,121,,intercept,intercept,I n t 3:r s E p t,ɪntɜ:rsɛpt,10
4,intĕrcĕʹpted,,,,a.,40.0,121,,intercepted,intercepted,I n t 3:r s E p t @ d,ɪntɜ:rsɛptəd,12
5,intĕrcĕʹſſion,F.,,,a.,41.0,121,,intercession,intercession,I n t 3:r s E S @ n,ɪntɜ:rsɛʃən,13
3,intĕrchāʹnge,F.,,,v.,43.0,121,,interchange,interchange,I n t 3:r tS eI n dZ,ɪntɜ:r??n?,12
5,intĕrchāʹng_e_ably,,,,p.,44.0,121,,interchangeably,interchangeably,I n t 3:r tS eI n dZ @ b l i:,ɪntɜ:r??n?əbliː,18
3,iʹntĕrco_u_rſe,,,,n.,47.0,121,,intercourse,intercourse,I n t 3:r k O: r\ s,ɪntɜ:rkOːɹs,14
4,intĕrcŭʹrrent,L.,,,a.,48.0,121,,intercurrent,intercurrent,I n t 3:r k 3:r @ n t,ɪntɜ:rkɜ:rənt,13
3,intĕrdīʹct,L.,,,v.,49.0,121,,interdict,interdict,I n t 3:r d I k t,ɪntɜ:rdɪkt,10
5,intĕrdĭʹction,,,,n.,50.0,121,,interdiction,interdiction,I n t 3:r d I k S @ n,ɪntɜ:rdɪkʃən,13
3,iʹntĕreſt,F.,,,v.,51.0,121,,interest,interest,I n t r\ @ s t,ɪntɹəst,9
4,iʹntĕrĕſting,,,,a.,52.0,121,,interesting,interesting,I n t r\ @ s t i N,ɪntɹəstiŋ,12
3,intĕrfēʹre,,,,v.,53.0,121,,interfere,interfere,I n t 3:r f I r\,ɪntɜ:rfɪɹ,10
5,intĕrjĕʹction,,,,n.,55.0,121,,interjection,interjection,I n t 3:r dZ E k S @ n,ɪntɜ:r?ɛkʃən,13
3,iʹntĕrim,,,,n.,56.0,121,,interim,interim,I n t 3:r @ m,ɪntɜ:rəm,8
4,intĕʹrĭor,L.,,,a.,57.0,121,,interior,interior,i n t I r\ i: 3:r,intɪɹiːɜ:r,9
3,intĕrlāʹce,F.,,,v.,58.0,121,,interlace,interlace,I n t 3:r l eI s,ɪntɜ:rl?s,10
3,intĕrleaʹve,,,,v.,60.0,121,,interleave,interleave,I n t 3:r l i: v,ɪntɜ:rliːv,11
4,intĕrlōʹp_e_rs,,,,n.,66.0,121,,interlopers,interlopers,I n t 3:r l @U p 3:r z,ɪntɜ:rloʊpɜ:rz,14
5,iʹntĕrlūde,L.,,,n.,68.0,121,,interlude,interlude,I n t 3:r l u d,ɪntɜ:rlud,10
4,intĕrmĕʹdĭāte,L.,,,a.,72.0,121,,intermediate,intermediate,I n t 3:r m i: 4 i: i t,ɪntɜ:rmiːɾiːit,13
4,intĕrmĭʹngle,F.,,,v.,73.0,121,,intermingle,intermingle,I n t 3:r m I N g @ l,ɪntɜ:rmɪŋgəl,12
5,intĕrmĭʹſſion,,,,n.,2.0,122,,intermission,intermission,I n t 3:r m I S @ n,ɪntɜ:rmɪʃən,13
4,intĕrmĭʹttent,,,,a.,4.0,122,,intermittent,intermittent,I n t 3:r m I t @ n t,ɪntɜ:rmɪtənt,13
3,intĕrmĭʹx,L.,,,v.,5.0,122,,intermix,intermix,I n t 3:r m I k s,ɪntɜ:rmɪks,9
3,intĕʹrnal,L.,,,a.,8.0,122,,internal,internal,i n t 3:r n @ l,intɜ:rnəl,9
4,intĕʹrpŏlāte,L.,,,v.,10.0,122,,interpolate,interpolate,I t 3:r p @ l eI t,ɪtɜ:rpəl?t,12
3,intĕrpōſe,F.,nbSyll>1 et pas d'accent tonic,,v.,13.0,122,,interpose,interpose,I n t 3:r p @U z,ɪntɜ:rpoʊz,9
3,intĕʹrprĕt,L.,,,v.,15.0,122,,interpret,interpret,i n t 3:r p r\ @ t,intɜ:rpɹət,10
6,intĕrprĕtāʹtion,,,,n.,16.0,122,,interpretation,interpretation,i n t 3:r p r\ i t eI S @ n,intɜ:rpɹit?ʃən,15
4,intĕʹrprĕt_e_r,,,,n.,17.0,122,,interpreter,interpreter,i n t 3:r p r\ @ 4 3:r,intɜ:rpɹəɾɜ:r,14
2,intĕʹr,F.,,,v.,18.0,122,,inter,inter,i n t 3:r,intɜ:r,6
4,intĕrrĕʹgnum,L.,,,n.,20.0,122,,interregnum,interregnum,I n t 3:r r\ E g n @ m,ɪntɜ:rɹɛgnəm,12
4,intĕʹrrŏgāte,L.,,,v.,21.0,122,,interrogate,interrogate,i n t E r\ @ g eI t,intɛɹəg?t,12
6,intĕrrŏgāʹtion,,,,n.,22.0,122,,interrogation,interrogation,i n t E r\ @ g eI S @ n,intɛɹəg?ʃən,14
6,intĕrrŏʹgătories,,,,n.,23.0,122,,interrogatories,interrogatories,i n t E r\ A g @ t O: r\ i: z,intɛɹɑgətOːɹiːz,16
3,intĕrsĕʹct,L.,,,v.,24.0,122,,intersect,intersect,I n t 3:r s E k t,ɪntɜ:rsɛkt,10
5,intĕrſeʹction,,,,n.,25.0,122,,intersection,intersection,I n t 3:r s E k S @ n,ɪntɜ:rsɛkʃən,13
3,iʹntĕrval,,,,n.,29.0,122,,interval,interval,I n t 3:r v @ l,ɪntɜ:rvəl,9
